# x_m, y_m, w_tr_right_m, w_tr_left_m
58.7500, 9.0000, 1.3750, 1.3750
58.7500, 9.0625, 1.3764, 1.3764
58.7500, 9.1250, 1.3807, 1.3807
58.7500, 9.1875, 1.3877, 1.3877
58.7500, 9.2500, 1.3975, 1.3975
58.6875, 9.3125, 1.3492, 1.3492
58.6875, 9.3750, 1.3650, 1.3650
58.6875, 9.4375, 1.3764, 1.3764
58.6875, 9.5000, 1.3807, 1.3807
58.6875, 9.5625, 1.3877, 1.3877
58.6875, 9.6250, 1.3975, 1.3975
58.6875, 9.6875, 1.4101, 1.4101
58.6250, 9.7500, 1.3650, 1.3650
58.6250, 9.8125, 1.3764, 1.3764
58.6250, 9.8750, 1.3807, 1.3807
58.6250, 9.9375, 1.3877, 1.3877
58.6250, 10.0000, 1.3975, 1.3975
58.6250, 10.0625, 1.4101, 1.4101
58.6250, 10.1250, 1.4252, 1.4252
58.6250, 10.1875, 1.4101, 1.4101
58.5625, 10.2500, 1.3807, 1.3807
58.5625, 10.3125, 1.3877, 1.3877
58.5625, 10.3750, 1.3975, 1.3975
58.5625, 10.4375, 1.4101, 1.4101
58.5625, 10.5000, 1.4101, 1.4101
58.5000, 10.5625, 1.3807, 1.3807
58.5000, 10.6250, 1.3877, 1.3877
58.5000, 10.6875, 1.3975, 1.3975
58.5000, 10.7500, 1.4101, 1.4101
58.5000, 10.8125, 1.4101, 1.4101
58.4375, 10.8750, 1.3807, 1.3807
58.4375, 10.9375, 1.3877, 1.3877
58.4375, 11.0000, 1.3975, 1.3975
58.4375, 11.0625, 1.4101, 1.4101
58.3750, 11.1250, 1.3650, 1.3650
58.3750, 11.1875, 1.3835, 1.3835
58.3750, 11.2500, 1.3975, 1.3975
58.3750, 11.3125, 1.4101, 1.4101
58.3125, 11.3750, 1.3650, 1.3650
58.3125, 11.4375, 1.3807, 1.3807
58.3125, 11.5000, 1.3877, 1.3877
58.3125, 11.5625, 1.3975, 1.3975
58.2500, 11.6250, 1.3492, 1.3492
58.2500, 11.6875, 1.3650, 1.3650
58.2500, 11.7500, 1.3835, 1.3835
58.2500, 11.8125, 1.3975, 1.3975
58.2500, 11.8750, 1.4101, 1.4101
58.1875, 11.9375, 1.3650, 1.3650
58.1875, 12.0000, 1.3835, 1.3835
58.1875, 12.0625, 1.3975, 1.3975
58.1875, 12.1250, 1.4101, 1.4101
58.1250, 12.1875, 1.3650, 1.3650
58.1250, 12.2500, 1.3835, 1.3835
58.1250, 12.3125, 1.3975, 1.3975
58.1250, 12.3750, 1.4101, 1.4101
58.1250, 12.4375, 1.4101, 1.4101
58.0625, 12.5000, 1.3835, 1.3835
58.0625, 12.5625, 1.3975, 1.3975
58.0625, 12.6250, 1.4101, 1.4101
58.0625, 12.6875, 1.4101, 1.4101
58.0000, 12.7500, 1.3835, 1.3835
58.0000, 12.8125, 1.4045, 1.4045
58.0000, 12.8750, 1.4252, 1.4252
57.9375, 12.9375, 1.3835, 1.3835
57.9375, 13.0000, 1.3975, 1.3975
57.9375, 13.0625, 1.4101, 1.4101
57.9375, 13.1250, 1.4101, 1.4101
57.8750, 13.1875, 1.3835, 1.3835
57.8750, 13.2500, 1.4045, 1.4045
57.8750, 13.3125, 1.4252, 1.4252
57.8125, 13.3750, 1.3835, 1.3835
57.8125, 13.4375, 1.3975, 1.3975
57.8125, 13.5000, 1.4101, 1.4101
57.8125, 13.5625, 1.4045, 1.4045
57.7500, 13.6250, 1.3835, 1.3835
57.7500, 13.6875, 1.4045, 1.4045
57.7500, 13.7500, 1.4045, 1.4045
57.6875, 13.8125, 1.3835, 1.3835
57.6875, 13.8750, 1.4045, 1.4045
57.6875, 13.9375, 1.4045, 1.4045
57.6250, 14.0000, 1.3835, 1.3835
57.6250, 14.0625, 1.4045, 1.4045
57.6250, 14.1250, 1.4101, 1.4101
57.5625, 14.1875, 1.3835, 1.3835
57.5625, 14.2500, 1.4045, 1.4045
57.5000, 14.3125, 1.3650, 1.3650
57.5000, 14.3750, 1.3835, 1.3835
57.5000, 14.4375, 1.4045, 1.4045
57.4375, 14.5000, 1.3650, 1.3650
57.4375, 14.5625, 1.3835, 1.3835
57.4375, 14.6250, 1.4045, 1.4045
57.3750, 14.6875, 1.3650, 1.3650
57.3750, 14.7500, 1.3835, 1.3835
57.3750, 14.8125, 1.4045, 1.4045
57.3125, 14.8750, 1.3650, 1.3650
57.3125, 14.9375, 1.3835, 1.3835
57.3125, 15.0000, 1.4045, 1.4045
57.2500, 15.0625, 1.3707, 1.3707
57.2500, 15.1250, 1.3975, 1.3975
57.2500, 15.1875, 1.4252, 1.4252
57.1875, 15.2500, 1.3835, 1.3835
57.1875, 15.3125, 1.4045, 1.4045
57.1875, 15.3750, 1.4045, 1.4045
57.1250, 15.4375, 1.3835, 1.3835
57.1250, 15.5000, 1.4045, 1.4045
57.1250, 15.5625, 1.4045, 1.4045
57.0625, 15.6250, 1.3975, 1.3975
57.0625, 15.6875, 1.4252, 1.4252
57.0000, 15.7500, 1.3835, 1.3835
57.0000, 15.8125, 1.4045, 1.4045
57.0000, 15.8750, 1.4252, 1.4252
56.9375, 15.9375, 1.3975, 1.3975
56.9375, 16.0000, 1.4252, 1.4252
56.9375, 16.0625, 1.3975, 1.3975
56.8750, 16.1250, 1.4045, 1.4045
56.8750, 16.1875, 1.4045, 1.4045
56.8125, 16.2500, 1.3975, 1.3975
56.8125, 16.3125, 1.4252, 1.4252
56.7500, 16.3750, 1.3835, 1.3835
56.7500, 16.4375, 1.4045, 1.4045
56.7500, 16.5000, 1.4045, 1.4045
56.6875, 16.5625, 1.3975, 1.3975
56.6875, 16.6250, 1.4252, 1.4252
56.6250, 16.6875, 1.3975, 1.3975
56.6250, 16.7500, 1.4266, 1.4266
56.5625, 16.8125, 1.3975, 1.3975
56.5625, 16.8750, 1.4252, 1.4252
56.5625, 16.9375, 1.4045, 1.4045
56.5000, 17.0000, 1.4045, 1.4045
56.5000, 17.0625, 1.4252, 1.4252
56.4375, 17.1250, 1.3975, 1.3975
56.4375, 17.1875, 1.4266, 1.4266
56.3750, 17.2500, 1.3975, 1.3975
56.3750, 17.3125, 1.4266, 1.4266
56.3125, 17.3750, 1.3975, 1.3975
56.3125, 17.4375, 1.4252, 1.4252
56.3125, 17.5000, 1.3975, 1.3975
56.2500, 17.5625, 1.4045, 1.4045
56.2500, 17.6250, 1.4045, 1.4045
56.1875, 17.6875, 1.3975, 1.3975
56.1875, 17.7500, 1.4252, 1.4252
56.1250, 17.8125, 1.3975, 1.3975
56.1250, 17.8750, 1.4266, 1.4266
56.0625, 17.9375, 1.3975, 1.3975
56.0625, 18.0000, 1.4266, 1.4266
56.0000, 18.0625, 1.3975, 1.3975
56.0000, 18.1250, 1.4266, 1.4266
55.9375, 18.1875, 1.3975, 1.3975
55.9375, 18.2500, 1.4266, 1.4266
55.8750, 18.3125, 1.3975, 1.3975
55.8750, 18.3750, 1.4266, 1.4266
55.8125, 18.4375, 1.3975, 1.3975
55.8125, 18.5000, 1.4266, 1.4266
55.7500, 18.5625, 1.3975, 1.3975
55.6875, 18.6250, 1.3707, 1.3707
55.6875, 18.6875, 1.3975, 1.3975
55.6250, 18.7500, 1.3707, 1.3707
55.6250, 18.8125, 1.3975, 1.3975
55.5625, 18.8750, 1.3722, 1.3722
55.5625, 18.9375, 1.4045, 1.4045
55.5000, 19.0000, 1.3877, 1.3877
55.5000, 19.0625, 1.4252, 1.4252
55.4375, 19.1250, 1.3975, 1.3975
55.4375, 19.1875, 1.4266, 1.4266
55.4375, 19.2500, 1.3975, 1.3975
55.3750, 19.3125, 1.4266, 1.4266
55.3125, 19.3750, 1.4045, 1.4045
55.2500, 19.4375, 1.3877, 1.3877
55.2500, 19.5000, 1.4252, 1.4252
55.1875, 19.5625, 1.3975, 1.3975
55.1875, 19.6250, 1.4266, 1.4266
55.1875, 19.6875, 1.3975, 1.3975
55.1250, 19.7500, 1.4266, 1.4266
55.0625, 19.8125, 1.4045, 1.4045
55.0000, 19.8750, 1.3877, 1.3877
55.0000, 19.9375, 1.4252, 1.4252
54.9375, 20.0000, 1.3975, 1.3975
54.9375, 20.0625, 1.4266, 1.4266
54.8750, 20.1250, 1.3975, 1.3975
54.8125, 20.1875, 1.3722, 1.3722
54.8125, 20.2500, 1.4045, 1.4045
54.7500, 20.3125, 1.3877, 1.3877
54.7500, 20.3750, 1.4252, 1.4252
54.6875, 20.4375, 1.4045, 1.4045
54.6875, 20.5000, 1.4045, 1.4045
54.6250, 20.5625, 1.4252, 1.4252
54.5625, 20.6250, 1.3975, 1.3975
54.5625, 20.6875, 1.4252, 1.4252
54.5000, 20.7500, 1.4045, 1.4045
54.4375, 20.8125, 1.3877, 1.3877
54.4375, 20.8750, 1.4252, 1.4252
54.3750, 20.9375, 1.4045, 1.4045
54.3750, 21.0000, 1.4045, 1.4045
54.3125, 21.0625, 1.4252, 1.4252
54.2500, 21.1250, 1.3975, 1.3975
54.2500, 21.1875, 1.4252, 1.4252
54.1875, 21.2500, 1.4045, 1.4045
54.1250, 21.3125, 1.3877, 1.3877
54.1250, 21.3750, 1.4252, 1.4252
54.0625, 21.4375, 1.4045, 1.4045
54.0000, 21.5000, 1.3877, 1.3877
54.0000, 21.5625, 1.4170, 1.4170
53.9375, 21.6250, 1.4170, 1.4170
53.8750, 21.6875, 1.4045, 1.4045
53.8750, 21.7500, 1.4045, 1.4045
53.8125, 21.8125, 1.4252, 1.4252
53.7500, 21.8750, 1.4045, 1.4045
53.7500, 21.9375, 1.4045, 1.4045
53.6875, 22.0000, 1.4252, 1.4252
53.6250, 22.0625, 1.4170, 1.4170
53.6250, 22.1250, 1.4045, 1.4045
53.5625, 22.1875, 1.4252, 1.4252
53.5000, 22.2500, 1.4252, 1.4252
53.4375, 22.3125, 1.4045, 1.4045
53.4375, 22.3750, 1.4170, 1.4170
53.3750, 22.4375, 1.4252, 1.4252
53.3125, 22.5000, 1.4045, 1.4045
53.2500, 22.5625, 1.3877, 1.3877
53.2500, 22.6250, 1.4170, 1.4170
53.1875, 22.6875, 1.4170, 1.4170
53.1250, 22.7500, 1.4142, 1.4142
53.0625, 22.8125, 1.4045, 1.4045
53.0000, 22.8750, 1.3877, 1.3877
53.0000, 22.9375, 1.4170, 1.4170
52.9375, 23.0000, 1.4170, 1.4170
52.8750, 23.0625, 1.4045, 1.4045
52.8125, 23.1250, 1.3877, 1.3877
52.8125, 23.1875, 1.4170, 1.4170
52.7500, 23.2500, 1.4170, 1.4170
52.6875, 23.3125, 1.4142, 1.4142
52.6250, 23.3750, 1.4045, 1.4045
52.6250, 23.4375, 1.4170, 1.4170
52.5625, 23.5000, 1.4252, 1.4252
52.5000, 23.5625, 1.4170, 1.4170
52.4375, 23.6250, 1.4045, 1.4045
52.3750, 23.6875, 1.3877, 1.3877
52.3125, 23.7500, 1.3764, 1.3764
52.3125, 23.8125, 1.4170, 1.4170
52.2500, 23.8750, 1.4142, 1.4142
52.1875, 23.9375, 1.4142, 1.4142
52.1250, 24.0000, 1.4142, 1.4142
52.0625, 24.0625, 1.4142, 1.4142
52.0000, 24.1250, 1.4045, 1.4045
51.9375, 24.1875, 1.3877, 1.3877
51.8750, 24.2500, 1.3764, 1.3764
51.8750, 24.3125, 1.4170, 1.4170
51.8125, 24.3750, 1.4142, 1.4142
51.7500, 24.4375, 1.4142, 1.4142
51.6875, 24.5000, 1.4142, 1.4142
51.6250, 24.5625, 1.4045, 1.4045
51.5625, 24.6250, 1.3877, 1.3877
51.5000, 24.6875, 1.3764, 1.3764
51.5000, 24.7500, 1.4170, 1.4170
51.4375, 24.8125, 1.4142, 1.4142
51.3750, 24.8750, 1.4142, 1.4142
51.3125, 24.9375, 1.4142, 1.4142
51.2500, 25.0000, 1.4142, 1.4142
51.1875, 25.0625, 1.4142, 1.4142
51.1250, 25.1250, 1.4142, 1.4142
51.0625, 25.1875, 1.4142, 1.4142
51.0000, 25.2500, 1.4142, 1.4142
50.9375, 25.3125, 1.4142, 1.4142
50.8750, 25.3750, 1.4142, 1.4142
50.8125, 25.4375, 1.4142, 1.4142
50.7500, 25.5000, 1.4142, 1.4142
50.6875, 25.5625, 1.4142, 1.4142
50.6250, 25.6250, 1.4045, 1.4045
50.5625, 25.6875, 1.3877, 1.3877
50.5000, 25.7500, 1.3764, 1.3764
50.5000, 25.8125, 1.4142, 1.4142
50.4375, 25.8750, 1.4142, 1.4142
50.3750, 25.9375, 1.4142, 1.4142
50.3125, 25.9375, 1.3764, 1.3764
50.2500, 26.0000, 1.3877, 1.3877
50.1875, 26.0625, 1.4045, 1.4045
50.1250, 26.1250, 1.4142, 1.4142
50.0625, 26.1875, 1.4142, 1.4142
50.0000, 26.2500, 1.4142, 1.4142
49.9375, 26.3125, 1.4142, 1.4142
49.8750, 26.3750, 1.4142, 1.4142
49.8125, 26.4375, 1.4142, 1.4142
49.7500, 26.5000, 1.4142, 1.4142
49.6875, 26.5625, 1.4142, 1.4142
49.6250, 26.6250, 1.4142, 1.4142
49.5625, 26.6875, 1.4142, 1.4142
49.5000, 26.7500, 1.4142, 1.4142
49.4375, 26.8125, 1.4142, 1.4142
49.3750, 26.8750, 1.4142, 1.4142
49.3125, 26.9375, 1.4142, 1.4142
49.2500, 27.0000, 1.4170, 1.4170
49.1875, 27.0000, 1.3764, 1.3764
49.1250, 27.0625, 1.3877, 1.3877
49.0625, 27.1250, 1.4045, 1.4045
49.0000, 27.1875, 1.4142, 1.4142
48.9375, 27.2500, 1.4142, 1.4142
48.8750, 27.3125, 1.4142, 1.4142
48.8125, 27.3750, 1.4170, 1.4170
48.7500, 27.3750, 1.3764, 1.3764
48.6875, 27.4375, 1.3877, 1.3877
48.6250, 27.5000, 1.4045, 1.4045
48.5625, 27.5625, 1.4142, 1.4142
48.5000, 27.6250, 1.4142, 1.4142
48.4375, 27.6875, 1.4142, 1.4142
48.3750, 27.7500, 1.4142, 1.4142
48.3125, 27.8125, 1.4142, 1.4142
48.2500, 27.8125, 1.3764, 1.3764
48.1875, 27.8750, 1.3877, 1.3877
48.1250, 27.9375, 1.4045, 1.4045
48.0625, 28.0000, 1.4170, 1.4170
48.0000, 28.0625, 1.4170, 1.4170
47.9375, 28.0625, 1.3877, 1.3877
47.8750, 28.1250, 1.4045, 1.4045
47.8125, 28.1875, 1.4142, 1.4142
47.7500, 28.2500, 1.4170, 1.4170
47.6875, 28.3125, 1.4170, 1.4170
47.6250, 28.3125, 1.3877, 1.3877
47.5625, 28.3750, 1.4045, 1.4045
47.5000, 28.4375, 1.4142, 1.4142
47.4375, 28.5000, 1.4170, 1.4170
47.3750, 28.5000, 1.3764, 1.3764
47.3125, 28.5625, 1.3877, 1.3877
47.2500, 28.6250, 1.4045, 1.4045
47.1875, 28.6875, 1.4170, 1.4170
47.1250, 28.6875, 1.3764, 1.3764
47.0625, 28.7500, 1.3877, 1.3877
47.0000, 28.8125, 1.4045, 1.4045
46.9375, 28.8750, 1.4252, 1.4252
46.8750, 28.9375, 1.4045, 1.4045
46.8125, 28.9375, 1.4045, 1.4045
46.7500, 29.0000, 1.4170, 1.4170
46.6875, 29.0625, 1.4170, 1.4170
46.6250, 29.0625, 1.3877, 1.3877
46.5625, 29.1250, 1.4045, 1.4045
46.5000, 29.1875, 1.4252, 1.4252
46.4375, 29.2500, 1.4045, 1.4045
46.3750, 29.2500, 1.4045, 1.4045
46.3125, 29.3125, 1.4170, 1.4170
46.2500, 29.3750, 1.4045, 1.4045
46.1875, 29.3750, 1.3877, 1.3877
46.1250, 29.4375, 1.4045, 1.4045
46.0625, 29.5000, 1.4170, 1.4170
46.0000, 29.5000, 1.3877, 1.3877
45.9375, 29.5625, 1.4045, 1.4045
45.8750, 29.6250, 1.4252, 1.4252
45.8125, 29.6875, 1.4045, 1.4045
45.7500, 29.6875, 1.4045, 1.4045
45.6875, 29.7500, 1.4252, 1.4252
45.6250, 29.7500, 1.3877, 1.3877
45.5625, 29.8125, 1.4045, 1.4045
45.5000, 29.8750, 1.4045, 1.4045
45.4375, 29.8750, 1.3975, 1.3975
45.3750, 29.9375, 1.4252, 1.4252
45.3125, 30.0000, 1.4045, 1.4045
45.2500, 30.0000, 1.4045, 1.4045
45.1875, 30.0625, 1.4252, 1.4252
45.1250, 30.0625, 1.3877, 1.3877
45.0625, 30.1250, 1.4045, 1.4045
45.0000, 30.1875, 1.4045, 1.4045
44.9375, 30.1875, 1.3975, 1.3975
44.8750, 30.2500, 1.4252, 1.4252
44.8125, 30.2500, 1.3877, 1.3877
44.7500, 30.3125, 1.4045, 1.4045
44.6875, 30.3750, 1.4252, 1.4252
44.6250, 30.3750, 1.3975, 1.3975
44.5625, 30.4375, 1.4252, 1.4252
44.5000, 30.5000, 1.4045, 1.4045
44.4375, 30.5000, 1.4045, 1.4045
44.3750, 30.5625, 1.4252, 1.4252
44.3125, 30.5625, 1.3975, 1.3975
44.2500, 30.6250, 1.4266, 1.4266
44.1875, 30.6875, 1.3975, 1.3975
44.1250, 30.6875, 1.4252, 1.4252
44.0625, 30.7500, 1.3975, 1.3975
44.0000, 30.7500, 1.4045, 1.4045
43.9375, 30.8125, 1.4045, 1.4045
43.8750, 30.8125, 1.3975, 1.3975
43.8125, 30.8750, 1.4252, 1.4252
43.7500, 30.8750, 1.3975, 1.3975
43.6875, 30.9375, 1.4252, 1.4252
43.6250, 31.0000, 1.3975, 1.3975
43.5625, 31.0000, 1.4045, 1.4045
43.5000, 31.0625, 1.3975, 1.3975
43.4375, 31.0625, 1.3975, 1.3975
43.3750, 31.1250, 1.3975, 1.3975
43.3125, 31.1250, 1.3975, 1.3975
43.2500, 31.1875, 1.4045, 1.4045
43.1875, 31.1875, 1.3975, 1.3975
43.1250, 31.2500, 1.4252, 1.4252
43.0625, 31.2500, 1.3975, 1.3975
43.0000, 31.3125, 1.4266, 1.4266
42.9375, 31.3125, 1.3975, 1.3975
42.8750, 31.3750, 1.4266, 1.4266
42.8125, 31.3750, 1.3975, 1.3975
42.7500, 31.4375, 1.4266, 1.4266
42.6875, 31.4375, 1.3975, 1.3975
42.6250, 31.5000, 1.4252, 1.4252
42.5625, 31.5000, 1.3975, 1.3975
42.5000, 31.5625, 1.4045, 1.4045
42.4375, 31.5625, 1.4045, 1.4045
42.3750, 31.6250, 1.3975, 1.3975
42.3125, 31.6250, 1.4252, 1.4252
42.2500, 31.6875, 1.3975, 1.3975
42.1875, 31.6875, 1.4266, 1.4266
42.1250, 31.7500, 1.3975, 1.3975
42.0625, 31.7500, 1.4266, 1.4266
42.0000, 31.7500, 1.3975, 1.3975
41.9375, 31.8125, 1.4266, 1.4266
41.8750, 31.8125, 1.3975, 1.3975
41.8125, 31.8750, 1.4266, 1.4266
41.7500, 31.8750, 1.3975, 1.3975
41.6875, 31.9375, 1.4252, 1.4252
41.6250, 31.9375, 1.3975, 1.3975
41.5625, 32.0000, 1.4045, 1.4045
41.5000, 32.0000, 1.4045, 1.4045
41.4375, 32.0625, 1.3975, 1.3975
41.3750, 32.0625, 1.4252, 1.4252
41.3125, 32.0625, 1.3975, 1.3975
41.2500, 32.1250, 1.4252, 1.4252
41.1875, 32.1250, 1.3975, 1.3975
41.1250, 32.1875, 1.4045, 1.4045
41.0625, 32.1875, 1.3975, 1.3975
41.0000, 32.1875, 1.3707, 1.3707
40.9375, 32.2500, 1.4045, 1.4045
40.8750, 32.2500, 1.3835, 1.3835
40.8125, 32.3125, 1.4252, 1.4252
40.7500, 32.3125, 1.3975, 1.3975
40.6875, 32.3750, 1.4045, 1.4045
40.6250, 32.3750, 1.4045, 1.4045
40.5625, 32.3750, 1.3835, 1.3835
40.5000, 32.4375, 1.4252, 1.4252
40.4375, 32.4375, 1.3975, 1.3975
40.3750, 32.5000, 1.4252, 1.4252
40.3125, 32.5000, 1.4045, 1.4045
40.2500, 32.5000, 1.3835, 1.3835
40.1875, 32.5625, 1.4252, 1.4252
40.1250, 32.5625, 1.4045, 1.4045
40.0625, 32.6250, 1.4045, 1.4045
40.0000, 32.6250, 1.4252, 1.4252
39.9375, 32.6250, 1.3975, 1.3975
39.8750, 32.6875, 1.4252, 1.4252
39.8125, 32.6875, 1.4045, 1.4045
39.7500, 32.6875, 1.3835, 1.3835
39.6875, 32.7500, 1.4252, 1.4252
39.6250, 32.7500, 1.3975, 1.3975
39.5625, 32.7500, 1.3707, 1.3707
39.5000, 32.8125, 1.4045, 1.4045
39.4375, 32.8125, 1.3835, 1.3835
39.3750, 32.8750, 1.4252, 1.4252
39.3125, 32.8750, 1.4045, 1.4045
39.2500, 32.8750, 1.3835, 1.3835
39.1875, 32.9375, 1.4252, 1.4252
39.1250, 32.9375, 1.4045, 1.4045
39.0625, 32.9375, 1.3835, 1.3835
39.0000, 33.0000, 1.4252, 1.4252
38.9375, 33.0000, 1.4045, 1.4045
38.8750, 33.0000, 1.3835, 1.3835
38.8125, 33.0625, 1.4252, 1.4252
38.7500, 33.0625, 1.4045, 1.4045
38.6875, 33.0625, 1.3835, 1.3835
38.6250, 33.1250, 1.4252, 1.4252
38.5625, 33.1250, 1.4045, 1.4045
38.5000, 33.1250, 1.3835, 1.3835
38.4375, 33.1875, 1.4252, 1.4252
38.3750, 33.1875, 1.4045, 1.4045
38.3125, 33.1875, 1.3835, 1.3835
38.2500, 33.2500, 1.4252, 1.4252
38.1875, 33.2500, 1.4045, 1.4045
38.1250, 33.2500, 1.3835, 1.3835
38.0625, 33.3125, 1.4252, 1.4252
38.0000, 33.3125, 1.4101, 1.4101
37.9375, 33.3125, 1.3975, 1.3975
37.8750, 33.3750, 1.4101, 1.4101
37.8125, 33.3750, 1.4252, 1.4252
37.7500, 33.3750, 1.4045, 1.4045
37.6875, 33.3750, 1.3835, 1.3835
37.6250, 33.4375, 1.4252, 1.4252
37.5625, 33.4375, 1.4101, 1.4101
37.5000, 33.4375, 1.3975, 1.3975
37.4375, 33.5000, 1.4101, 1.4101
37.3750, 33.5000, 1.4252, 1.4252
37.3125, 33.5000, 1.4045, 1.4045
37.2500, 33.5000, 1.3835, 1.3835
37.1875, 33.5625, 1.4101, 1.4101
37.1250, 33.5625, 1.4101, 1.4101
37.0625, 33.5625, 1.3975, 1.3975
37.0000, 33.5625, 1.3835, 1.3835
36.9375, 33.6250, 1.4252, 1.4252
36.8750, 33.6250, 1.4045, 1.4045
36.8125, 33.6250, 1.3835, 1.3835
36.7500, 33.6250, 1.3650, 1.3650
36.6875, 33.6250, 1.3492, 1.3492
36.6250, 33.6875, 1.3975, 1.3975
36.5625, 33.6875, 1.3877, 1.3877
36.5000, 33.6875, 1.3807, 1.3807
36.4375, 33.6875, 1.3650, 1.3650
36.3750, 33.7500, 1.4101, 1.4101
36.3125, 33.7500, 1.3975, 1.3975
36.2500, 33.7500, 1.3835, 1.3835
36.1875, 33.7500, 1.3650, 1.3650
36.1250, 33.8125, 1.4101, 1.4101
36.0625, 33.8125, 1.3975, 1.3975
36.0000, 33.8125, 1.3877, 1.3877
35.9375, 33.8125, 1.3807, 1.3807
35.8750, 33.8750, 1.4252, 1.4252
35.8125, 33.8750, 1.4101, 1.4101
35.7500, 33.8750, 1.3975, 1.3975
35.6875, 33.8750, 1.3835, 1.3835
35.6250, 33.9375, 1.4101, 1.4101
35.5625, 33.9375, 1.4101, 1.4101
35.5000, 33.9375, 1.3975, 1.3975
35.4375, 33.9375, 1.3877, 1.3877
35.3750, 34.0000, 1.4101, 1.4101
35.3125, 34.0000, 1.4252, 1.4252
35.2500, 34.0000, 1.4101, 1.4101
35.1875, 34.0000, 1.3975, 1.3975
35.1250, 34.0000, 1.3877, 1.3877
35.0625, 34.0000, 1.3807, 1.3807
35.0000, 34.0625, 1.4252, 1.4252
34.9375, 34.0625, 1.4101, 1.4101
34.8750, 34.0625, 1.3975, 1.3975
34.8125, 34.0625, 1.3877, 1.3877
34.7500, 34.0625, 1.3807, 1.3807
34.6875, 34.1250, 1.4101, 1.4101
34.6250, 34.1250, 1.4252, 1.4252
34.5625, 34.1250, 1.4101, 1.4101
34.5000, 34.1250, 1.3975, 1.3975
34.4375, 34.1250, 1.3877, 1.3877
34.3750, 34.1250, 1.3807, 1.3807
34.3125, 34.1250, 1.3764, 1.3764
34.2500, 34.1250, 1.3650, 1.3650
34.1875, 34.1875, 1.4101, 1.4101
34.1250, 34.1875, 1.3975, 1.3975
34.0625, 34.1875, 1.3877, 1.3877
34.0000, 34.1875, 1.3807, 1.3807
33.9375, 34.1875, 1.3764, 1.3764
33.8750, 34.1875, 1.3650, 1.3650
